app_id,game_name,player_count,timestamp,day_of_week,day_name,hour_of_day,date_only
1172620,Sea of Thieves,3113,2025-09-23 02:48:32.9794+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
1172620,Sea of Thieves,3113,2025-09-23 02:53:32.985101+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
570,Dota 2,435750,2025-09-23 02:53:32.986967+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
730,Counter-Strike 2,643035,2025-09-23 02:53:32.988788+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
440,Team Fortress 2,45132,2025-09-23 02:53:33.021999+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
271590,GTA V,28679,2025-09-23 02:53:33.023001+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
730,Counter-Strike 2,643035,2025-09-23 02:58:33.085773+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
1172620,Sea of Thieves,3113,2025-09-23 02:58:33.090963+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
271590,GTA V,28679,2025-09-23 02:58:33.100387+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
570,Dota 2,435750,2025-09-23 02:58:33.10223+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
440,Team Fortress 2,47280,2025-09-23 02:58:33.103395+00,2,Tuesday  ,2,2025-09-23 00:00:00+00
271590,GTA V,28679,2025-09-23 03:03:33.133199+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,435750,2025-09-23 03:03:33.137162+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,47280,2025-09-23 03:03:33.139086+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,643035,2025-09-23 03:03:33.140057+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,3016,2025-09-23 03:03:33.157129+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,3016,2025-09-23 03:08:33.206322+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,28018,2025-09-23 03:08:33.208477+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,643097,2025-09-23 03:08:33.208787+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,430224,2025-09-23 03:08:33.209694+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,47280,2025-09-23 03:08:33.219378+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,643097,2025-09-23 03:13:33.219299+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,430224,2025-09-23 03:13:33.224014+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,3016,2025-09-23 03:13:33.233866+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,28018,2025-09-23 03:13:33.236775+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,44541,2025-09-23 03:13:33.293813+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,638585,2025-09-23 03:18:33.343323+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,28018,2025-09-23 03:18:33.344189+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,430224,2025-09-23 03:18:33.347286+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,44541,2025-09-23 03:18:33.367734+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2919,2025-09-23 03:18:33.414391+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2919,2025-09-23 03:23:33.391887+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,436998,2025-09-23 03:23:33.392953+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,638585,2025-09-23 03:23:33.395206+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,44541,2025-09-23 03:23:33.396643+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27763,2025-09-23 03:23:33.470637+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27763,2025-09-23 03:28:33.370469+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,638585,2025-09-23 03:28:33.371903+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,436998,2025-09-23 03:28:33.373341+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2919,2025-09-23 03:28:33.415135+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,46376,2025-09-23 03:28:33.432796+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,438668,2025-09-23 03:33:33.478747+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,631360,2025-09-23 03:33:33.479737+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27763,2025-09-23 03:33:33.493013+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2816,2025-09-23 03:33:33.493763+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,46376,2025-09-23 03:33:33.498311+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,438668,2025-09-23 03:38:33.486441+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2816,2025-09-23 03:38:33.514813+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,46376,2025-09-23 03:38:33.518482+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,631360,2025-09-23 03:38:33.521014+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27776,2025-09-23 03:38:33.524776+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2816,2025-09-23 03:43:33.551306+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,631360,2025-09-23 03:43:33.553801+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,45867,2025-09-23 03:43:33.554771+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,438668,2025-09-23 03:43:33.555972+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27776,2025-09-23 03:43:33.558459+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,45867,2025-09-23 03:48:33.708495+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,621710,2025-09-23 03:48:33.711827+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,429587,2025-09-23 03:48:33.724172+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27776,2025-09-23 03:48:33.727198+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2669,2025-09-23 03:48:33.788826+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,621710,2025-09-23 03:53:33.706529+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,429587,2025-09-23 03:53:33.736522+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,45867,2025-09-23 03:53:33.738874+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2669,2025-09-23 03:53:33.739738+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27916,2025-09-23 03:53:33.794451+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2669,2025-09-23 03:58:33.791632+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
730,Counter-Strike 2,621710,2025-09-23 03:58:33.793104+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
271590,GTA V,27916,2025-09-23 03:58:33.794926+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,429587,2025-09-23 03:58:33.79825+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
440,Team Fortress 2,45285,2025-09-23 03:58:33.800106+00,2,Tuesday  ,3,2025-09-23 00:00:00+00
570,Dota 2,434913,2025-09-23 04:03:33.858147+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,27916,2025-09-23 04:03:33.866983+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,45285,2025-09-23 04:03:33.868397+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,622964,2025-09-23 04:03:33.868678+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2559,2025-09-23 04:03:33.967144+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,434913,2025-09-23 04:08:33.880622+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,624133,2025-09-23 04:08:33.880877+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,45285,2025-09-23 04:08:33.881692+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,27773,2025-09-23 04:08:33.885917+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2559,2025-09-23 04:08:33.89534+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,434913,2025-09-23 04:13:33.856769+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,624133,2025-09-23 04:13:33.859095+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,27773,2025-09-23 04:13:33.87129+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,42658,2025-09-23 04:13:33.871659+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2559,2025-09-23 04:13:33.878161+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,435631,2025-09-23 04:18:33.969237+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,624133,2025-09-23 04:18:33.970214+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,27773,2025-09-23 04:18:33.97376+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,42658,2025-09-23 04:18:33.981045+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2499,2025-09-23 04:18:34.083539+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2499,2025-09-23 04:23:34.026636+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,631132,2025-09-23 04:23:34.029781+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,42658,2025-09-23 04:23:34.030529+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,435631,2025-09-23 04:23:34.045557+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,28461,2025-09-23 04:23:34.114346+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,28461,2025-09-23 04:28:34.015752+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,631132,2025-09-23 04:28:34.015977+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,442943,2025-09-23 04:28:34.019278+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,44293,2025-09-23 04:28:34.043482+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2499,2025-09-23 04:28:34.164302+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,442943,2025-09-23 04:33:34.136735+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,28461,2025-09-23 04:33:34.142357+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,44293,2025-09-23 04:33:34.146733+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,640682,2025-09-23 04:33:34.14987+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2406,2025-09-23 04:33:34.214707+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,44293,2025-09-23 04:38:34.233996+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,640682,2025-09-23 04:38:34.238881+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,29176,2025-09-23 04:38:34.254665+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,442943,2025-09-23 04:38:34.2563+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2406,2025-09-23 04:38:34.259105+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,29176,2025-09-23 04:43:34.204779+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2406,2025-09-23 04:43:34.206996+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,640682,2025-09-23 04:43:34.208851+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,446410,2025-09-23 04:43:34.211687+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,41863,2025-09-23 04:43:34.216547+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,41863,2025-09-23 04:48:34.337084+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,446410,2025-09-23 04:48:34.339103+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,29176,2025-09-23 04:48:34.340999+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,652216,2025-09-23 04:48:34.344628+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2325,2025-09-23 04:48:34.407518+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,446410,2025-09-23 04:53:34.395259+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,652216,2025-09-23 04:53:34.39722+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2325,2025-09-23 04:53:34.403541+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,41863,2025-09-23 04:53:34.40529+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,29871,2025-09-23 04:53:34.484996+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,434107,2025-09-23 04:58:34.509775+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
271590,GTA V,29871,2025-09-23 04:58:34.514582+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2325,2025-09-23 04:58:34.517737+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
730,Counter-Strike 2,652216,2025-09-23 04:58:34.520098+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
440,Team Fortress 2,43421,2025-09-23 04:58:34.526335+00,2,Tuesday  ,4,2025-09-23 00:00:00+00
570,Dota 2,434107,2025-09-23 05:03:34.517069+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,29871,2025-09-23 05:03:34.518021+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662008,2025-09-23 05:03:34.550723+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,43421,2025-09-23 05:03:34.551744+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2238,2025-09-23 05:03:34.590844+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662008,2025-09-23 05:08:34.561517+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,43421,2025-09-23 05:08:34.562415+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,434107,2025-09-23 05:08:34.565587+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2238,2025-09-23 05:08:34.567816+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30389,2025-09-23 05:08:34.625416+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2238,2025-09-23 05:13:34.742399+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662008,2025-09-23 05:13:34.743424+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,436573,2025-09-23 05:13:34.746522+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30389,2025-09-23 05:13:34.761489+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42651,2025-09-23 05:13:34.768432+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42651,2025-09-23 05:18:34.736595+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30389,2025-09-23 05:18:34.738495+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,665023,2025-09-23 05:18:34.740453+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,436573,2025-09-23 05:18:34.753183+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2122,2025-09-23 05:18:34.815354+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,665023,2025-09-23 05:23:34.89574+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42651,2025-09-23 05:23:34.896768+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2122,2025-09-23 05:23:34.898629+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,444183,2025-09-23 05:23:34.962283+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30805,2025-09-23 05:23:34.96354+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,444183,2025-09-23 05:28:34.91898+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662306,2025-09-23 05:28:34.92112+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2122,2025-09-23 05:28:34.923695+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42443,2025-09-23 05:28:34.930244+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30805,2025-09-23 05:28:34.933552+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,444183,2025-09-23 05:33:34.944283+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2042,2025-09-23 05:33:34.946218+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42443,2025-09-23 05:33:34.955696+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662306,2025-09-23 05:33:34.957863+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,30805,2025-09-23 05:33:34.961393+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,662306,2025-09-23 05:38:34.98443+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2042,2025-09-23 05:38:34.986809+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,448678,2025-09-23 05:38:34.992636+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42443,2025-09-23 05:38:34.998274+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,31247,2025-09-23 05:38:35.063703+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,448678,2025-09-23 05:43:35.051249+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,2042,2025-09-23 05:43:35.055954+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,659829,2025-09-23 05:43:35.056845+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,31247,2025-09-23 05:43:35.066439+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,40278,2025-09-23 05:43:35.126957+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,448678,2025-09-23 05:48:35.058857+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,40278,2025-09-23 05:48:35.061171+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,659829,2025-09-23 05:48:35.06307+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,31247,2025-09-23 05:48:35.064064+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1983,2025-09-23 05:48:35.22538+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,659829,2025-09-23 05:53:35.081013+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,445814,2025-09-23 05:53:35.081946+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,40278,2025-09-23 05:53:35.08403+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1983,2025-09-23 05:53:35.087762+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,31744,2025-09-23 05:53:35.191494+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1983,2025-09-23 05:58:35.147624+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,654974,2025-09-23 05:58:35.149419+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
570,Dota 2,445814,2025-09-23 05:58:35.150817+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
440,Team Fortress 2,42168,2025-09-23 05:58:35.155235+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
271590,GTA V,31744,2025-09-23 05:58:35.155603+00,2,Tuesday  ,5,2025-09-23 00:00:00+00
730,Counter-Strike 2,654974,2025-09-23 06:03:35.24679+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,31744,2025-09-23 06:03:35.247864+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,446339,2025-09-23 06:03:35.251289+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,42168,2025-09-23 06:03:35.258076+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1926,2025-09-23 06:03:35.321547+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,42168,2025-09-23 06:08:35.279979+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,654974,2025-09-23 06:08:35.283169+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,446339,2025-09-23 06:08:35.287467+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1926,2025-09-23 06:08:35.292001+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,32471,2025-09-23 06:08:35.342266+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,654621,2025-09-23 06:13:35.302374+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,32471,2025-09-23 06:13:35.304123+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1926,2025-09-23 06:13:35.312122+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,38533,2025-09-23 06:13:35.313216+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,446339,2025-09-23 06:13:35.314488+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,451014,2025-09-23 06:18:35.347454+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,654621,2025-09-23 06:18:35.35209+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,38533,2025-09-23 06:18:35.353056+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,32471,2025-09-23 06:18:35.35845+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1890,2025-09-23 06:18:35.43666+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,654621,2025-09-23 06:23:35.510988+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,451014,2025-09-23 06:23:35.512073+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,38533,2025-09-23 06:23:35.515171+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1890,2025-09-23 06:23:35.517118+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,33418,2025-09-23 06:23:35.561579+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,658388,2025-09-23 06:28:35.500198+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1890,2025-09-23 06:28:35.502046+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,451014,2025-09-23 06:28:35.503263+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,33418,2025-09-23 06:28:35.515019+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,40639,2025-09-23 06:28:35.543423+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,658388,2025-09-23 06:33:35.56515+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,40639,2025-09-23 06:33:35.566973+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1866,2025-09-23 06:33:35.568878+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,33418,2025-09-23 06:33:35.570903+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,456015,2025-09-23 06:33:35.59354+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1866,2025-09-23 06:38:35.599476+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,456015,2025-09-23 06:38:35.601965+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,666720,2025-09-23 06:38:35.60273+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,40639,2025-09-23 06:38:35.609454+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,34166,2025-09-23 06:38:35.619391+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,666720,2025-09-23 06:43:35.695961+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
570,Dota 2,456015,2025-09-23 06:43:35.734508+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
1172620,Sea of Thieves,1866,2025-09-23 06:43:35.73684+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,34166,2025-09-23 06:43:35.737088+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,40506,2025-09-23 06:43:35.774314+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
730,Counter-Strike 2,666720,2025-09-23 06:48:35.620617+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
271590,GTA V,34166,2025-09-23 06:48:35.621369+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
440,Team Fortress 2,40506,2025-09-23 06:48:35.623941+00,2,Tuesday  ,6,2025-09-23 00:00:00+00
